bet_id,method,placed_ts,bankroll_before,planned_stake,executed_stake,pnl,result,skip_reason,bankroll_after,league,market,strategy,equity_peak,drawdown
B000323,percentage,2024-11-20 20:00:00,3735.37,56.03,56.03,-56.03,loss,,3679.34,Premier League,MONEYLINE_HOME,Quant_Value,10179.13,-0.6385408183214085
B000317,percentage,2024-11-21 10:00:00,3679.34,55.19,55.19,32.56,win,,3711.9,Premier League,MONEYLINE_HOME,League_Specialist,10179.13,-0.6353421166641943
B000322,percentage,2024-11-21 15:30:00,3711.9,55.68,55.68,6.68,win,,3718.58,Bundesliga,DNB_HOME,League_Specialist,10179.13,-0.6346858719753063
B000320,percentage,2024-11-22 03:00:00,3718.58,55.78,55.78,-55.78,loss,,3662.8,Premier League,MONEYLINE_HOME,League_Specialist,10179.13,-0.6401657116079664
B000319,percentage,2024-11-22 21:00:00,3662.8,54.94,54.94,-54.94,loss,,3607.86,Premier League,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.6455630294534012
B000325,percentage,2024-11-23 15:30:00,3607.86,54.12,54.12,-54.12,loss,,3553.74,Premier League,OVER_2_5,Quant_Value,10179.13,-0.6508797903160682
B000324,percentage,2024-11-24 00:00:00,3553.74,53.31,53.31,-53.31,loss,,3500.43,Premier League,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.6561169765981965
B000326,percentage,2024-11-26 04:30:00,3500.43,52.51,52.51,4.73,win,,3505.16,Bundesliga,DNB_HOME,Quant_Value,10179.13,-0.655652300343939
B000327,percentage,2024-11-28 04:30:00,3505.16,52.58,52.58,-52.58,loss,,3452.58,Bundesliga,DNB_HOME,Quant_Value,10179.13,-0.6608177712633594
B000329,percentage,2024-11-28 08:30:00,3452.58,51.79,51.79,-51.79,loss,,3400.79,Bundesliga,MONEYLINE_HOME,Aggressive_Momentum,10179.13,-0.6659056324066988
B000328,percentage,2024-11-28 09:30:00,3400.79,51.01,51.01,-51.01,loss,,3349.78,Bundesliga,MONEYLINE_HOME,League_Specialist,10179.13,-0.670916866176186
B000330,percentage,2024-11-30 09:30:00,3349.78,50.25,50.25,18.09,win,,3367.87,Bundesliga,BTTS_YES,Quant_Value,10179.13,-0.6691397005441526
B000331,percentage,2024-12-07 00:30:00,3367.87,50.52,50.52,8.08,win,,3375.95,Bundesliga,MONEYLINE_HOME,Quant_Value,10179.13,-0.6683459195432222
B000333,percentage,2024-12-07 02:30:00,3375.95,50.64,50.64,52.66,win,,3428.61,Bundesliga,OVER_2_5,Quant_Value,10179.13,-0.6631725894059708
B000332,percentage,2024-12-07 09:30:00,3428.61,51.43,51.43,0.0,push,,3428.61,Bundesliga,DNB_HOME,Aggressive_Momentum,10179.13,-0.6631725894059708
B000334,percentage,2024-12-10 03:30:00,3428.61,51.43,51.43,50.4,win,,3479.01,Bundesliga,MONEYLINE_HOME,League_Specialist,10179.13,-0.6582212821724449
B000004,kelly,2024-08-13 16:00:00,10000.0,0.0,0.0,0.0,skipped,,10000.0,Premier League,DNB_HOME,League_Specialist,10000.0,0.0
B000006,kelly,2024-08-14 10:30:00,10000.0,126.13,126.13,-126.13,loss,,9873.87,Premier League,DNB_HOME,Quant_Value,10000.0,-0.012612999999999874
B000002,kelly,2024-08-14 20:00:00,9873.87,0.0,0.0,0.0,skipped,,9873.87,La Liga,BTTS_YES,Aggressive_Momentum,10000.0,-0.012612999999999874
B000005,kelly,2024-08-14 21:00:00,9873.87,0.0,0.0,0.0,skipped,,9873.87,Premier League,DNB_HOME,Aggressive_Momentum,10000.0,-0.012612999999999874
B000017,kelly,2024-08-15 02:00:00,9873.87,48.02,48.02,39.37,win,,9913.24,Premier League,OVER_2_5,League_Specialist,10000.0,-0.008676000000000017
B000015,kelly,2024-08-15 03:30:00,9913.24,0.0,0.0,0.0,skipped,,9913.24,La Liga,BTTS_YES,Aggressive_Momentum,10000.0,-0.008676000000000017
B000010,kelly,2024-08-15 11:00:00,9913.24,0.0,0.0,0.0,skipped,,9913.24,Premier League,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.008676000000000017
B000022,kelly,2024-08-15 12:30:00,9913.24,0.0,0.0,0.0,skipped,,9913.24,La Liga,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.008676000000000017
B000009,kelly,2024-08-15 14:00:00,9913.24,396.53,396.53,0.0,push,,9913.24,Premier League,DNB_HOME,Quant_Value,10000.0,-0.008676000000000017
B000019,kelly,2024-08-15 19:30:00,9913.24,0.0,0.0,0.0,skipped,,9913.24,Serie A,BTTS_YES,Aggressive_Momentum,10000.0,-0.008676000000000017
B000014,kelly,2024-08-15 22:45:00,9913.24,396.53,396.53,-396.53,loss,,9516.71,Serie A,MONEYLINE_HOME,League_Specialist,10000.0,-0.048329000000000066
B000020,kelly,2024-08-16 02:45:00,9516.71,277.4,277.4,-277.4,loss,,9239.31,Serie A,OVER_2_5,Quant_Value,10000.0,-0.07606900000000005
B000001,kelly,2024-08-16 04:00:00,9239.31,369.57,369.57,266.09,win,,9505.4,La Liga,MONEYLINE_HOME,Quant_Value,10000.0,-0.04946000000000006
B000003,kelly,2024-08-16 04:00:00,9505.4,380.22,380.22,304.17,win,,9809.57,Premier League,MONEYLINE_HOME,Quant_Value,10000.0,-0.019043000000000032
B000021,kelly,2024-08-16 04:45:00,9809.57,218.11,218.11,-218.11,loss,,9591.46,Serie A,OVER_2_5,League_Specialist,10000.0,-0.04085400000000006
B000023,kelly,2024-08-16 06:00:00,9591.46,383.66,383.66,-383.66,loss,,9207.8,La Liga,BTTS_YES,Aggressive_Momentum,10000.0,-0.07922000000000007
B000013,kelly,2024-08-16 11:45:00,9207.8,368.31,368.31,0.0,push,,9207.8,Serie A,DNB_HOME,Quant_Value,10000.0,-0.07922000000000007
B000012,kelly,2024-08-16 15:30:00,9207.8,26.21,26.21,0.0,push,,9207.8,Serie A,DNB_HOME,Quant_Value,10000.0,-0.07922000000000007
B000008,kelly,2024-08-16 18:00:00,9207.8,152.43,152.43,-152.43,loss,,9055.37,Premier League,OVER_2_5,League_Specialist,10000.0,-0.09446299999999996
B000011,kelly,2024-08-17 02:30:00,9055.37,191.74,191.74,176.4,win,,9231.77,Premier League,OVER_2_5,League_Specialist,10000.0,-0.07682299999999997
B000007,kelly,2024-08-17 06:00:00,9231.77,369.27,369.27,169.86,win,,9401.63,Premier League,MONEYLINE_HOME,Quant_Value,10000.0,-0.05983700000000003
B000024,kelly,2024-08-17 09:30:00,9401.63,258.62,258.62,-258.62,loss,,9143.01,La Liga,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.08569899999999997
B000016,kelly,2024-08-17 11:00:00,9143.01,365.72,365.72,95.09,win,,9238.1,Premier League,DNB_HOME,Quant_Value,10000.0,-0.07618999999999998
B000018,kelly,2024-08-17 14:30:00,9238.1,363.34,363.34,-363.34,loss,,8874.76,Premier League,MONEYLINE_HOME,League_Specialist,10000.0,-0.11252399999999996
B000033,kelly,2024-08-21 05:00:00,8874.76,354.99,354.99,273.34,win,,9148.1,Premier League,OVER_2_5,League_Specialist,10000.0,-0.08518999999999999
B000027,kelly,2024-08-21 15:00:00,9148.1,0.0,0.0,0.0,skipped,,9148.1,La Liga,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.08518999999999999
B000032,kelly,2024-08-21 19:30:00,9148.1,247.19,247.19,-247.19,loss,,8900.91,Bundesliga,OVER_2_5,Aggressive_Momentum,10000.0,-0.10990900000000003
B000039,kelly,2024-08-21 22:30:00,8900.91,290.31,290.31,-290.31,loss,,8610.6,Bundesliga,MONEYLINE_HOME,League_Specialist,10000.0,-0.13893999999999995
B000043,kelly,2024-08-22 07:30:00,8610.6,344.42,344.42,137.77,win,,8748.37,La Liga,DNB_HOME,League_Specialist,10000.0,-0.1251629999999999
B000030,kelly,2024-08-22 10:30:00,8748.37,0.0,0.0,0.0,skipped,,8748.37,Bundesliga,OVER_2_5,League_Specialist,10000.0,-0.1251629999999999
B000031,kelly,2024-08-22 13:30:00,8748.37,349.93,349.93,125.98,win,,8874.35,Bundesliga,MONEYLINE_HOME,Quant_Value,10000.0,-0.11256499999999992
B000038,kelly,2024-08-22 14:30:00,8874.35,354.97,354.97,-354.97,loss,,8519.38,Bundesliga,DNB_HOME,Quant_Value,10000.0,-0.14806200000000003
B000028,kelly,2024-08-22 15:30:00,8519.38,293.29,293.29,-293.29,loss,,8226.09,Bundesliga,MONEYLINE_HOME,Quant_Value,10000.0,-0.17739099999999997
B000040,kelly,2024-08-22 20:15:00,8226.09,329.04,0.0,0.0,skipped,market_exposure_limit,8226.09,La Liga,DNB_HOME,Quant_Value,10000.0,-0.17739099999999997
B000026,kelly,2024-08-22 21:00:00,8226.09,329.04,329.04,213.88,win,,8439.97,La Liga,MONEYLINE_HOME,League_Specialist,10000.0,-0.1560030000000001
B000025,kelly,2024-08-22 22:00:00,8439.97,337.6,0.0,0.0,skipped,market_exposure_limit,8439.97,La Liga,DNB_HOME,Quant_Value,10000.0,-0.1560030000000001
B000041,kelly,2024-08-22 23:15:00,8439.97,193.46,193.46,-193.46,loss,,8246.51,La Liga,OVER_2_5,Aggressive_Momentum,10000.0,-0.17534899999999998
B000034,kelly,2024-08-23 15:00:00,8246.51,329.86,329.86,108.85,win,,8355.36,Premier League,BTTS_YES,Quant_Value,10000.0,-0.16446399999999994
B000042,kelly,2024-08-23 23:30:00,8355.36,334.21,334.21,324.19,win,,8679.55,La Liga,OVER_2_5,Quant_Value,10000.0,-0.13204500000000008
B000035,kelly,2024-08-24 02:00:00,8679.55,347.18,347.18,107.63,win,,8787.18,Premier League,BTTS_YES,League_Specialist,10000.0,-0.121282
B000029,kelly,2024-08-24 02:30:00,8787.18,0.0,0.0,0.0,skipped,,8787.18,Premier League,BTTS_YES,Quant_Value,10000.0,-0.121282
B000045,kelly,2024-08-24 02:45:00,8787.18,45.82,45.82,-45.82,loss,,8741.36,Serie A,DNB_HOME,Quant_Value,10000.0,-0.12586399999999998
B000036,kelly,2024-08-24 03:30:00,8741.36,71.19,71.19,-71.19,loss,,8670.17,Bundesliga,OVER_2_5,League_Specialist,10000.0,-0.13298299999999996
B000050,kelly,2024-08-24 20:00:00,8670.17,0.0,0.0,0.0,skipped,,8670.17,La Liga,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.13298299999999996
B000037,kelly,2024-08-25 03:00:00,8670.17,346.81,346.81,62.43,win,,8732.6,La Liga,MONEYLINE_HOME,League_Specialist,10000.0,-0.12673999999999996
B000044,kelly,2024-08-26 09:30:00,8732.6,0.0,0.0,0.0,skipped,,8732.6,Serie A,DNB_HOME,Aggressive_Momentum,10000.0,-0.12673999999999996
B000046,kelly,2024-08-26 09:30:00,8732.6,349.3,349.3,101.3,win,,8833.9,La Liga,DNB_HOME,Quant_Value,10000.0,-0.11660999999999999
B000054,kelly,2024-08-26 10:30:00,8833.9,0.0,0.0,0.0,skipped,,8833.9,La Liga,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.11660999999999999
B000055,kelly,2024-08-26 12:30:00,8833.9,196.64,196.64,-196.64,loss,,8637.26,La Liga,OVER_2_5,League_Specialist,10000.0,-0.136274
B000056,kelly,2024-08-26 13:30:00,8637.26,0.0,0.0,0.0,skipped,,8637.26,La Liga,BTTS_YES,Aggressive_Momentum,10000.0,-0.136274
B000048,kelly,2024-08-26 19:00:00,8637.26,326.15,326.15,-326.15,loss,,8311.11,La Liga,BTTS_YES,Aggressive_Momentum,10000.0,-0.16888899999999996
B000060,kelly,2024-08-26 23:30:00,8311.11,332.44,332.44,275.93,win,,8587.04,Bundesliga,MONEYLINE_HOME,League_Specialist,10000.0,-0.14129599999999987
B000053,kelly,2024-08-27 00:30:00,8587.04,178.9,178.9,-178.9,loss,,8408.14,La Liga,MONEYLINE_HOME,League_Specialist,10000.0,-0.15918600000000005
B000047,kelly,2024-08-27 01:00:00,8408.14,336.33,336.33,-336.33,loss,,8071.81,La Liga,MONEYLINE_HOME,Quant_Value,10000.0,-0.19281899999999996
B000052,kelly,2024-08-27 02:30:00,8071.81,322.87,322.87,342.24,win,,8414.05,La Liga,OVER_2_5,Quant_Value,10000.0,-0.15859500000000004
B000059,kelly,2024-08-27 08:30:00,8414.05,336.56,336.56,-336.56,loss,,8077.49,Bundesliga,BTTS_YES,Quant_Value,10000.0,-0.19225100000000006
B000051,kelly,2024-08-27 09:00:00,8077.49,264.42,264.42,0.0,push,,8077.49,La Liga,DNB_HOME,League_Specialist,10000.0,-0.19225100000000006
B000063,kelly,2024-08-27 23:30:00,8077.49,0.0,0.0,0.0,skipped,,8077.49,Bundesliga,MONEYLINE_HOME,League_Specialist,10000.0,-0.19225100000000006
B000064,kelly,2024-08-28 05:30:00,8077.49,0.0,0.0,0.0,skipped,,8077.49,Bundesliga,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.19225100000000006
B000049,kelly,2024-08-28 09:00:00,8077.49,0.0,0.0,0.0,skipped,,8077.49,La Liga,OVER_2_5,League_Specialist,10000.0,-0.19225100000000006
B000057,kelly,2024-08-28 15:30:00,8077.49,224.15,224.15,-224.15,loss,,7853.34,Serie A,DNB_HOME,League_Specialist,10000.0,-0.21466600000000002
B000070,kelly,2024-08-28 19:30:00,7853.34,0.0,0.0,0.0,skipped,,7853.34,La Liga,BTTS_YES,Aggressive_Momentum,10000.0,-0.21466600000000002
B000079,kelly,2024-08-28 23:45:00,7853.34,0.0,0.0,0.0,skipped,,7853.34,Serie A,OVER_2_5,Aggressive_Momentum,10000.0,-0.21466600000000002
B000074,kelly,2024-08-29 03:30:00,7853.34,0.0,0.0,0.0,skipped,,7853.34,Serie A,OVER_2_5,Aggressive_Momentum,10000.0,-0.21466600000000002
B000058,kelly,2024-08-29 05:30:00,7853.34,53.08,53.08,-53.08,loss,,7800.26,Serie A,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.219974
B000080,kelly,2024-08-29 05:30:00,7800.26,0.0,0.0,0.0,skipped,,7800.26,La Liga,MONEYLINE_HOME,League_Specialist,10000.0,-0.219974
B000065,kelly,2024-08-29 09:00:00,7800.26,312.01,312.01,-312.01,loss,,7488.25,Premier League,MONEYLINE_HOME,League_Specialist,10000.0,-0.25117500000000004
B000061,kelly,2024-08-29 09:30:00,7488.25,33.64,33.64,-33.64,loss,,7454.61,Bundesliga,MONEYLINE_HOME,Quant_Value,10000.0,-0.25453900000000007
B000066,kelly,2024-08-29 11:00:00,7454.61,0.0,0.0,0.0,skipped,,7454.61,La Liga,OVER_2_5,Aggressive_Momentum,10000.0,-0.25453900000000007
B000062,kelly,2024-08-29 21:30:00,7454.61,0.0,0.0,0.0,skipped,,7454.61,Bundesliga,OVER_2_5,Aggressive_Momentum,10000.0,-0.25453900000000007
B000069,kelly,2024-08-29 23:30:00,7454.61,298.18,298.18,44.73,win,,7499.34,La Liga,BTTS_YES,Quant_Value,10000.0,-0.250066
B000073,kelly,2024-08-30 04:30:00,7499.34,299.97,299.97,-299.97,loss,,7199.37,Serie A,MONEYLINE_HOME,Quant_Value,10000.0,-0.28006300000000006
B000067,kelly,2024-08-30 18:30:00,7199.37,74.51,74.51,-74.51,loss,,7124.86,Bundesliga,MONEYLINE_HOME,League_Specialist,10000.0,-0.28751400000000005
B000076,kelly,2024-08-31 05:30:00,7124.86,114.04,114.04,-114.04,loss,,7010.82,Serie A,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.298918
B000075,kelly,2024-08-31 09:30:00,7010.82,280.43,280.43,-280.43,loss,,6730.39,Serie A,DNB_HOME,Quant_Value,10000.0,-0.32696099999999995
B000068,kelly,2024-08-31 11:30:00,6730.39,0.0,0.0,0.0,skipped,,6730.39,Bundesliga,OVER_2_5,Aggressive_Momentum,10000.0,-0.32696099999999995
B000077,kelly,2024-09-01 00:15:00,6730.39,0.0,0.0,0.0,skipped,,6730.39,La Liga,MONEYLINE_HOME,Quant_Value,10000.0,-0.32696099999999995
B000071,kelly,2024-09-01 00:30:00,6730.39,0.0,0.0,0.0,skipped,,6730.39,Premier League,BTTS_YES,Aggressive_Momentum,10000.0,-0.32696099999999995
B000072,kelly,2024-09-01 06:00:00,6730.39,84.21,84.21,-84.21,loss,,6646.18,Premier League,MONEYLINE_HOME,League_Specialist,10000.0,-0.33538199999999996
B000078,kelly,2024-09-01 07:45:00,6646.18,265.85,265.85,204.7,win,,6850.88,Serie A,MONEYLINE_HOME,Quant_Value,10000.0,-0.31491199999999997
B000096,kelly,2024-09-10 16:15:00,6850.88,0.0,0.0,0.0,skipped,,6850.88,La Liga,OVER_2_5,Aggressive_Momentum,10000.0,-0.31491199999999997
B000083,kelly,2024-09-10 18:30:00,6850.88,0.0,0.0,0.0,skipped,,6850.88,Bundesliga,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.31491199999999997
B000086,kelly,2024-09-11 03:30:00,6850.88,167.16,167.16,-167.16,loss,,6683.72,Bundesliga,MONEYLINE_HOME,Quant_Value,10000.0,-0.3316279999999999
B000097,kelly,2024-09-11 06:45:00,6683.72,0.0,0.0,0.0,skipped,,6683.72,Serie A,DNB_HOME,League_Specialist,10000.0,-0.3316279999999999
B000087,kelly,2024-09-11 10:30:00,6683.72,153.82,153.82,-153.82,loss,,6529.9,Bundesliga,MONEYLINE_HOME,League_Specialist,10000.0,-0.34701000000000004
B000089,kelly,2024-09-11 16:30:00,6529.9,261.2,261.2,224.63,win,,6754.53,Bundesliga,OVER_2_5,Quant_Value,10000.0,-0.32454700000000003
B000088,kelly,2024-09-11 19:30:00,6754.53,0.0,0.0,0.0,win,,6754.53,Bundesliga,OVER_2_5,Aggressive_Momentum,10000.0,-0.32454700000000003
B000109,kelly,2024-09-11 20:30:00,6754.53,0.0,0.0,0.0,skipped,,6754.53,Bundesliga,OVER_2_5,Quant_Value,10000.0,-0.32454700000000003
B000091,kelly,2024-09-12 02:00:00,6754.53,270.18,270.18,0.0,push,,6754.53,Premier League,DNB_HOME,Quant_Value,10000.0,-0.32454700000000003
B000093,kelly,2024-09-12 03:00:00,6754.53,270.18,270.18,72.95,win,,6827.48,Premier League,BTTS_YES,Quant_Value,10000.0,-0.3172520000000001
B000103,kelly,2024-09-12 03:30:00,6827.48,208.02,208.02,101.93,win,,6929.41,Bundesliga,DNB_HOME,League_Specialist,10000.0,-0.30705899999999997
B000095,kelly,2024-09-12 04:15:00,6929.41,210.56,210.56,172.66,win,,7102.07,La Liga,DNB_HOME,League_Specialist,10000.0,-0.2897930000000001
B000081,kelly,2024-09-12 08:30:00,7102.07,284.08,284.08,144.88,win,,7246.95,Bundesliga,MONEYLINE_HOME,Quant_Value,10000.0,-0.275305
B000084,kelly,2024-09-12 10:30:00,7246.95,151.84,151.84,159.43,win,,7406.38,Bundesliga,OVER_2_5,Quant_Value,10000.0,-0.259362
B000102,kelly,2024-09-12 14:30:00,7406.38,296.26,296.26,284.4,win,,7690.78,Bundesliga,OVER_2_5,Quant_Value,10000.0,-0.23092200000000007
B000110,kelly,2024-09-12 14:30:00,7690.78,307.63,307.63,-307.63,loss,,7383.15,Bundesliga,MONEYLINE_HOME,League_Specialist,10000.0,-0.26168500000000006
B000092,kelly,2024-09-12 17:00:00,7383.15,295.33,0.0,0.0,skipped,market_exposure_limit,7383.15,Premier League,DNB_HOME,League_Specialist,10000.0,-0.26168500000000006
B000094,kelly,2024-09-13 02:00:00,7383.15,92.36,92.36,-92.36,loss,,7290.79,Premier League,MONEYLINE_HOME,League_Specialist,10000.0,-0.27092099999999997
B000105,kelly,2024-09-13 05:15:00,7290.79,269.47,269.47,315.27,win,,7606.06,La Liga,OVER_2_5,League_Specialist,10000.0,-0.239394
B000100,kelly,2024-09-13 10:00:00,7606.06,267.32,267.32,-267.32,loss,,7338.74,Serie A,BTTS_YES,Quant_Value,10000.0,-0.266126
B000098,kelly,2024-09-13 11:45:00,7338.74,0.0,0.0,0.0,skipped,,7338.74,Serie A,OVER_2_5,Aggressive_Momentum,10000.0,-0.266126
B000085,kelly,2024-09-13 14:30:00,7338.74,0.0,0.0,0.0,skipped,,7338.74,Bundesliga,BTTS_YES,Aggressive_Momentum,10000.0,-0.266126
B000099,kelly,2024-09-13 16:00:00,7338.74,0.0,0.0,-0.0,loss,,7338.74,Premier League,DNB_HOME,League_Specialist,10000.0,-0.266126
B000082,kelly,2024-09-13 23:30:00,7338.74,112.79,112.79,-112.79,loss,,7225.95,Bundesliga,OVER_2_5,League_Specialist,10000.0,-0.277405
B000106,kelly,2024-09-13 23:30:00,7225.95,248.76,248.76,-248.76,loss,,6977.19,Premier League,MONEYLINE_HOME,Quant_Value,10000.0,-0.302281
B000104,kelly,2024-09-14 00:15:00,6977.19,70.22,70.22,-70.22,loss,,6906.97,La Liga,DNB_HOME,Quant_Value,10000.0,-0.309303
B000113,kelly,2024-09-14 02:00:00,6906.97,0.0,0.0,0.0,skipped,,6906.97,La Liga,OVER_2_5,Aggressive_Momentum,10000.0,-0.309303
B000090,kelly,2024-09-14 06:30:00,6906.97,0.0,0.0,0.0,skipped,,6906.97,Bundesliga,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.309303
B000111,kelly,2024-09-14 08:30:00,6906.97,0.0,0.0,0.0,skipped,,6906.97,La Liga,MONEYLINE_HOME,League_Specialist,10000.0,-0.309303
B000107,kelly,2024-09-14 13:30:00,6906.97,248.49,248.49,-248.49,loss,,6658.48,Premier League,DNB_HOME,League_Specialist,10000.0,-0.334152
B000101,kelly,2024-09-14 16:00:00,6658.48,155.2,155.2,38.8,win,,6697.28,Serie A,DNB_HOME,Quant_Value,10000.0,-0.330272
B000108,kelly,2024-09-14 18:30:00,6697.28,0.0,0.0,0.0,skipped,,6697.28,Premier League,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.330272
B000117,kelly,2024-09-14 23:00:00,6697.28,267.89,267.89,254.5,win,,6951.78,La Liga,MONEYLINE_HOME,League_Specialist,10000.0,-0.30482200000000004
B000112,kelly,2024-09-15 00:00:00,6951.78,107.08,107.08,37.48,win,,6989.26,La Liga,MONEYLINE_HOME,League_Specialist,10000.0,-0.30107399999999995
B000115,kelly,2024-09-15 13:30:00,6989.26,155.5,155.5,138.4,win,,7127.66,Serie A,OVER_2_5,Aggressive_Momentum,10000.0,-0.287234
B000116,kelly,2024-09-15 23:45:00,7127.66,285.11,285.11,62.72,win,,7190.38,Serie A,MONEYLINE_HOME,League_Specialist,10000.0,-0.28096199999999993
B000114,kelly,2024-09-16 02:30:00,7190.38,0.0,0.0,-0.0,loss,,7190.38,Serie A,DNB_HOME,League_Specialist,10000.0,-0.28096199999999993
B000119,kelly,2024-09-18 05:30:00,7190.38,0.0,0.0,0.0,skipped,,7190.38,Premier League,DNB_HOME,Aggressive_Momentum,10000.0,-0.28096199999999993
B000120,kelly,2024-09-18 09:00:00,7190.38,0.0,0.0,0.0,skipped,,7190.38,Serie A,OVER_2_5,Aggressive_Momentum,10000.0,-0.28096199999999993
B000131,kelly,2024-09-18 10:00:00,7190.38,287.62,287.62,20.13,win,,7210.51,La Liga,DNB_HOME,Aggressive_Momentum,10000.0,-0.278949
B000132,kelly,2024-09-18 19:30:00,7210.51,0.0,0.0,0.0,win,,7210.51,Serie A,MONEYLINE_HOME,League_Specialist,10000.0,-0.278949
B000124,kelly,2024-09-18 20:00:00,7210.51,288.42,288.42,-288.42,loss,,6922.09,Premier League,MONEYLINE_HOME,Quant_Value,10000.0,-0.30779100000000004
B000129,kelly,2024-09-18 22:45:00,6922.09,0.0,0.0,0.0,skipped,,6922.09,Serie A,OVER_2_5,Quant_Value,10000.0,-0.30779100000000004
B000139,kelly,2024-09-18 23:00:00,6922.09,276.88,276.88,49.84,win,,6971.93,La Liga,BTTS_YES,League_Specialist,10000.0,-0.30280699999999994
B000134,kelly,2024-09-19 03:00:00,6971.93,0.0,0.0,0.0,skipped,,6971.93,Premier League,BTTS_YES,Aggressive_Momentum,10000.0,-0.30280699999999994
B000118,kelly,2024-09-19 10:00:00,6971.93,253.01,253.01,-253.01,loss,,6718.92,La Liga,MONEYLINE_HOME,Quant_Value,10000.0,-0.32810799999999996
B000122,kelly,2024-09-19 15:30:00,6718.92,159.03,159.03,-159.03,loss,,6559.89,Bundesliga,MONEYLINE_HOME,League_Specialist,10000.0,-0.34401099999999996
B000121,kelly,2024-09-19 17:30:00,6559.89,262.4,262.4,0.0,push,,6559.89,Bundesliga,DNB_HOME,Quant_Value,10000.0,-0.34401099999999996
B000126,kelly,2024-09-19 20:00:00,6559.89,262.4,262.4,-262.4,loss,,6297.49,Serie A,MONEYLINE_HOME,Quant_Value,10000.0,-0.370251
B000125,kelly,2024-09-20 01:00:00,6297.49,251.9,251.9,32.75,win,,6330.24,Premier League,DNB_HOME,Quant_Value,10000.0,-0.36697599999999997
B000130,kelly,2024-09-20 02:45:00,6330.24,28.23,28.23,0.0,push,,6330.24,Serie A,DNB_HOME,Aggressive_Momentum,10000.0,-0.36697599999999997
B000123,kelly,2024-09-20 04:30:00,6330.24,253.21,253.21,0.0,push,,6330.24,Bundesliga,DNB_HOME,Aggressive_Momentum,10000.0,-0.36697599999999997
B000136,kelly,2024-09-20 05:30:00,6330.24,253.21,253.21,-253.21,loss,,6077.03,Bundesliga,OVER_2_5,Quant_Value,10000.0,-0.392297
B000138,kelly,2024-09-20 12:45:00,6077.03,243.08,243.08,216.34,win,,6293.37,Serie A,OVER_2_5,Quant_Value,10000.0,-0.37066299999999996
B000141,kelly,2024-09-20 14:00:00,6293.37,251.73,251.73,45.31,win,,6338.68,La Liga,BTTS_YES,League_Specialist,10000.0,-0.366132
B000127,kelly,2024-09-20 18:30:00,6338.68,0.0,0.0,0.0,skipped,,6338.68,Bundesliga,MONEYLINE_HOME,Quant_Value,10000.0,-0.366132
B000128,kelly,2024-09-20 23:30:00,6338.68,0.0,0.0,0.0,win,,6338.68,Bundesliga,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.366132
B000133,kelly,2024-09-21 06:00:00,6338.68,253.55,253.55,86.21,win,,6424.89,Premier League,BTTS_YES,League_Specialist,10000.0,-0.3575109999999999
B000140,kelly,2024-09-21 07:00:00,6424.89,0.0,0.0,0.0,skipped,,6424.89,La Liga,BTTS_YES,Aggressive_Momentum,10000.0,-0.3575109999999999
B000143,kelly,2024-09-21 11:45:00,6424.89,214.08,214.08,164.84,win,,6589.73,Serie A,OVER_2_5,Quant_Value,10000.0,-0.3410270000000001
B000137,kelly,2024-09-21 12:30:00,6589.73,81.12,81.12,0.0,push,,6589.73,Bundesliga,DNB_HOME,League_Specialist,10000.0,-0.3410270000000001
B000135,kelly,2024-09-22 01:30:00,6589.73,0.0,0.0,0.0,skipped,,6589.73,La Liga,BTTS_YES,Aggressive_Momentum,10000.0,-0.3410270000000001
B000142,kelly,2024-09-22 12:00:00,6589.73,244.28,244.28,-244.28,loss,,6345.45,La Liga,MONEYLINE_HOME,Quant_Value,10000.0,-0.365455
B000144,kelly,2024-09-22 20:00:00,6345.45,253.82,253.82,58.38,win,,6403.83,La Liga,MONEYLINE_HOME,League_Specialist,10000.0,-0.35961699999999996
B000147,kelly,2024-09-22 21:00:00,6403.83,0.0,0.0,0.0,skipped,,6403.83,La Liga,DNB_HOME,Aggressive_Momentum,10000.0,-0.35961699999999996
B000145,kelly,2024-09-23 17:00:00,6403.83,7.72,7.72,-7.72,loss,,6396.11,La Liga,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.36038900000000007
B000155,kelly,2024-09-24 22:00:00,6396.11,0.0,0.0,0.0,skipped,,6396.11,Premier League,DNB_HOME,Quant_Value,10000.0,-0.36038900000000007
B000146,kelly,2024-09-25 01:00:00,6396.11,255.84,255.84,38.38,win,,6434.49,La Liga,BTTS_YES,Quant_Value,10000.0,-0.35655100000000006
